2018-04-19 07:14:00,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:01,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:02,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:03,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:04,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:05,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:06,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:07,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:08,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:09,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:10,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:11,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:12,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:13,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:14,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:15,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:16,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:17,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:18,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:19,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:20,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:21,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:22,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:23,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:24,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:25,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:26,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:27,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:28,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:29,null,null,closed,closed,inactive,active,null
2018-04-19 07:14:30,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:31,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:32,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:33,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:34,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:35,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:36,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:37,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:38,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:39,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:40,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:41,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:42,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:43,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:44,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:45,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:46,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:47,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:48,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:49,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:50,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:51,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:52,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:53,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:54,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:55,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:56,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:57,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:58,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:14:59,using a remote control,sitting on a sofa,closed,closed,inactive,active,WatchingTV
2018-04-19 07:15:00,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:01,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:02,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:03,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:04,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:05,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:06,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:07,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:08,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:09,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:10,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:11,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:12,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:13,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:14,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:15,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:16,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:17,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:18,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:19,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:20,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:21,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:22,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:23,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:24,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:25,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:26,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:27,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:28,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:29,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:30,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:31,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:32,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:33,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:34,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:35,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:36,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:37,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:38,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:39,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:40,null,null,closed,closed,inactive,active,null
2018-04-19 07:15:41,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:15:42,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:15:43,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:15:44,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:15:45,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:15:46,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:15:47,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:15:48,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:15:49,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:15:50,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:15:51,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:15:52,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:15:53,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:15:54,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:15:55,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:15:56,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:15:57,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:15:58,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:15:59,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:00,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:01,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:02,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:03,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:04,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:05,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:06,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:07,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:08,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:09,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:10,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:11,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:12,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:13,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:14,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:15,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:16,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:17,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:18,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:19,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:20,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:21,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:22,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:23,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:24,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:16:25,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:26,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:27,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:28,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:29,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:30,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:31,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:32,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:33,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:34,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:35,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:36,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:37,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:38,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:39,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:40,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:41,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:42,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:43,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:44,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:45,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:46,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:47,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:48,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:49,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:50,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:51,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:52,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:53,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:54,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:55,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:56,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:57,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:58,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:16:59,using a remote control,sitting on a sofa,closed,closed,inactive,inactive,WatchingTV
2018-04-19 07:17:00,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:17:01,null,null,closed,closed,inactive,inactive,null
2018-04-19 07:17:02,null,null,closed,closed,inactive,inactive,null
