2018-05-01 07:22:00,null,null,open,closed,inactive,inactive,null
2018-05-01 07:22:01,null,null,open,closed,inactive,inactive,null
2018-05-01 07:22:02,null,null,open,closed,inactive,inactive,null
2018-05-01 07:22:03,null,null,open,closed,inactive,inactive,null
2018-05-01 07:22:04,null,null,open,closed,inactive,inactive,null
2018-05-01 07:22:05,null,null,open,closed,inactive,inactive,null
2018-05-01 07:22:06,null,null,open,closed,inactive,inactive,null
2018-05-01 07:22:07,null,null,open,closed,inactive,inactive,null
2018-05-01 07:22:08,null,null,open,closed,inactive,inactive,null
2018-05-01 07:22:09,null,null,open,closed,inactive,inactive,null
2018-05-01 07:22:10,null,null,open,closed,inactive,inactive,null
2018-05-01 07:22:11,null,null,open,closed,inactive,inactive,null
2018-05-01 07:22:12,null,null,open,closed,inactive,inactive,null
2018-05-01 07:22:13,null,null,open,closed,inactive,inactive,null
2018-05-01 07:22:14,null,null,open,closed,inactive,inactive,null
2018-05-01 07:22:15,null,null,open,closed,inactive,inactive,null
2018-05-01 07:22:16,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:17,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:18,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:19,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:20,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:21,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:22,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:23,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:24,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:25,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:26,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:27,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:28,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:29,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:30,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:31,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:32,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:33,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:34,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:35,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:36,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:37,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:38,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:39,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:40,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:41,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:42,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:43,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:44,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:45,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:46,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:47,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:48,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:49,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:50,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:51,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:52,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:53,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:54,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:55,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:56,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:57,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:58,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:22:59,putting on a jacket,standing,open,closed,inactive,inactive,Clothing
2018-05-01 07:23:00,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:01,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:02,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:03,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:04,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:05,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:06,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:07,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:08,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:09,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:10,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:11,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:12,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:13,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:14,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:15,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:16,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:17,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:18,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:19,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:20,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:21,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:22,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:23,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:24,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:25,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:26,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:27,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:28,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:29,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:30,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:31,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:32,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:33,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:34,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:35,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:36,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:37,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:38,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:39,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:40,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:41,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:42,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:43,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:44,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:45,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:46,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:47,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:48,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:49,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:50,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:51,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:52,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:53,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:54,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:55,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:56,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:57,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:58,null,null,open,closed,inactive,inactive,null
2018-05-01 07:23:59,null,null,open,closed,inactive,inactive,null
2018-05-01 07:24:00,null,null,open,closed,inactive,inactive,null
2018-05-01 07:24:01,null,null,open,closed,inactive,inactive,null
2018-05-01 07:24:02,null,null,open,closed,inactive,inactive,null
2018-05-01 07:24:03,null,null,open,closed,inactive,inactive,null
2018-05-01 07:24:04,null,null,open,closed,inactive,inactive,null
2018-05-01 07:24:05,null,null,open,closed,inactive,inactive,null
2018-05-01 07:24:06,null,null,open,closed,inactive,inactive,null
2018-05-01 07:24:07,null,null,open,closed,inactive,inactive,null
2018-05-01 07:24:08,null,null,open,closed,inactive,inactive,null
2018-05-01 07:24:09,null,null,open,closed,inactive,inactive,null
2018-05-01 07:24:10,null,null,open,closed,inactive,inactive,null
