2018-04-11 16:20:00,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:01,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:02,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:03,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:04,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:05,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:06,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:07,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:08,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:09,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:10,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:11,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:12,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:13,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:14,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:15,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:16,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:17,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:18,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:19,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:20,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:21,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:22,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:23,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:24,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:25,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:26,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:27,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:28,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:29,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:30,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:31,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:32,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:33,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:34,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:35,null,null,open,closed,inactive,inactive,null
2018-04-11 16:20:36,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:37,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:38,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:39,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:40,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:41,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:42,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:43,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:44,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:45,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:46,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:47,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:48,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:49,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:50,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:51,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:52,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:53,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:54,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:55,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:56,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:57,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:58,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:20:59,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:21:00,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:21:01,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:21:02,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:21:03,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:21:04,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:21:05,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:21:06,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:21:07,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:21:08,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:21:09,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:21:10,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:21:11,side job,sitting on the floor,open,closed,inactive,inactive,null
2018-04-11 16:21:12,side job,sitting on the floor,open,closed,inactive,inactive,null
